x,open,high,low,close,RSI_7,RSI_14,RSI_21,Stochastic %K,Stochastic %D
04/08/2024 02:13,2306.42,2310.59,2305.08,2305.08,41.85915492957762,64.1702127659575,60.26766125493684,63.77383300460089,73.43185737834646
04/08/2024 02:14,2304.94,2307.61,2304.57,2305.94,53.20924261874199,60.739819707802354,62.26373626373635,59.174714661984574,66.62697160544853
04/08/2024 02:15,2306.19,2309.44,2306.05,2308.07,57.66550522648168,51.160092807425315,62.8032928942811,70.0356718192641,64.32807316194986
04/08/2024 02:16,2308.03,2308.09,2304.01,2304.05,31.49606299212722,47.4533715925401,55.78969330273342,22.235434007137655,50.481940162795446
04/08/2024 02:17,2304.22,2308.97,2303.82,2307.42,59.972008397480145,53.37620578778122,58.23807646826984,62.306777645660446,51.52596115735407
04/08/2024 02:18,2307.38,2307.48,2304.21,2307.48,52.88303130148188,51.50501672240817,61.82919189809988,63.020214030915426,49.18747522790451
04/08/2024 02:19,2307.93,2308.56,2305.22,2308.13,57.246963562752676,50.0,64.50650181198071,70.74910820451908,65.35869996036497
04/08/2024 02:20,2308.53,2314.22,2308.53,2312.72,74.36224489795903,57.104397247980984,67.30806989986257,87.54152823920262,73.7702834915457
04/08/2024 02:21,2312.5,2315.0,2311.5,2314.25,75.41284403669722,64.57876605073598,65.68425391591106,94.1497659906397,84.14680081145379
04/08/2024 02:22,2313.58,2316.41,2313.58,2314.53,72.27586206896564,64.34426229508242,58.746283448959936,85.06751389992296,88.91960270992176
04/08/2024 02:23,2314.64,2314.64,2308.89,2308.89,65.01240694788953,48.05393809377879,53.886363636363726,40.270055599680965,73.16244516341455
04/08/2024 02:24,2309.85,2314.61,2309.27,2311.78,63.93861892583091,62.04477113264242,56.910569105690996,63.224781572678566,62.854117024094165
04/08/2024 02:25,2312.31,2314.28,2310.98,2311.66,63.3121019108265,58.76436781609086,55.57017543859625,62.27164416203244,55.25549377813066
04/08/2024 02:26,2311.23,2312.57,2308.84,2312.48,63.705103969752884,60.87880935506648,54.84733675061265,68.78474980143025,64.76039184538041
04/08/2024 02:27,2312.32,2313.37,2309.32,2312.3,48.167539267017595,63.3014001473838,54.822900423257195,67.35504368546646,66.13714588297638
04/08/2024 02:28,2312.95,2318.93,2312.95,2317.87,61.677419354837674,68.72841444269942,63.630613535736494,92.98477829252172,76.37485725980615
04/08/2024 02:29,2317.74,2319.49,2315.12,2319.49,64.72684085510511,68.2195277600501,64.47693574958782,100.0,86.77994065932938
04/08/2024 02:30,2319.46,2321.87,2318.6,2318.95,92.84497444633621,76.74084709260468,59.90534144692338,83.82271468143979,92.26916432465384
04/08/2024 02:31,2318.74,2321.16,2314.98,2314.98,62.48049921996837,63.281799016162715,62.1754385964908,60.98527746319405,81.60266404821128
04/08/2024 02:32,2314.8,2319.58,2314.8,2319.19,72.26493199290499,67.95461514872713,63.86592178770905,83.90390390390498,76.23729868284626
04/08/2024 02:33,2319.1,2322.74,2319.02,2321.71,74.79849543256422,69.6925754060321,66.41042067050995,92.75158339197907,79.21358825302603
04/08/2024 02:34,2322.07,2322.2,2318.89,2319.09,66.12826603325463,59.79698554291021,64.53621083212292,73.74100719424654,83.46549816337686
04/08/2024 02:35,2319.11,2325.79,2318.84,2323.49,64.13480885311901,63.058224985867376,66.96307751788103,86.43067846607548,84.30775635076704
04/08/2024 02:36,2323.41,2325.65,2321.85,2325.65,65.08325171400692,64.92216854535671,66.98222565687776,99.17404129793584,86.44857565275261
04/08/2024 02:37,2325.62,2326.08,2319.7,2320.17,52.405362776025775,65.20215633423211,65.14468245020652,65.71925754060366,83.77465910153832
04/08/2024 02:38,2319.69,2322.49,2317.95,2319.98,61.58480074142729,61.91860465116265,62.549960031974265,64.61716937354997,76.50348940402982
04/08/2024 02:39,2319.88,2326.46,2319.72,2326.42,65.18269634607316,68.12377210216167,66.78482807515056,99.77298524404107,76.7031373860649
04/08/2024 02:40,2325.51,2325.72,2318.42,2319.88,46.712181099533,57.967269595176816,59.42866313593318,61.61026837806315,75.33347433188472
04/08/2024 02:41,2320.62,2322.95,2318.62,2321.74,54.89471739933443,59.80881130507045,57.56965424639134,65.06291635825183,75.48205666011869
04/08/2024 02:42,2322.45,2323.15,2320.15,2323.15,49.29401993355547,56.005459508644506,57.484022872519354,71.61234991423682,66.0951782168506
04/08/2024 02:43,2323.69,2327.07,2323.12,2327.07,52.747678018575975,58.19282317336838,59.93660855784461,100.0,78.89175542416288
04/08/2024 02:44,2327.41,2330.83,2326.15,2330.78,72.03988367262164,61.966417155573964,67.89275788785378,99.68808484092496,90.4334782517206
04/08/2024 02:45,2330.05,2332.46,2329.45,2331.23,73.1196054254008,67.69766935308218,66.55882853737438,93.0351075877688,97.57439747623125
04/08/2024 02:46,2331.27,2338.15,2329.79,2338.15,73.6396614268441,69.4981489099137,70.21211658782278,100.0,97.57439747623125
04/08/2024 02:47,2338.85,2342.76,2337.75,2342.48,100.0,70.59290105096179,71.72653534183112,98.87142281338092,97.30217680038324
04/08/2024 02:48,2342.32,2344.98,2342.3,2342.78,100.0,74.62066098524215,72.03585887796434,91.86089530151756,96.91077270496616
04/08/2024 02:49,2344.02,2345.13,2341.65,2341.65,94.55684007707082,70.24977698483504,68.37144622991369,87.19646799117004,92.64292870202284
04/08/2024 02:50,2342.24,2345.75,2340.98,2345.75,94.60362941738249,71.48353997434782,69.5386904761907,100.0,93.01912109756255
04/08/2024 02:51,2346.15,2349.86,2345.57,2347.1,93.91819160387452,81.57092614302437,70.6954859579475,91.35067376997746,92.84904725371582
04/08/2024 02:52,2346.99,2349.35,2346.43,2349.35,94.45534838076495,82.8450011183179,75.92397043294608,98.37786259541915,96.57617878846554
04/08/2024 02:53,2348.45,2348.75,2345.13,2346.4,75.13711151736769,74.23580786026216,70.92111333230828,88.99491094147574,92.90781576895745
04/08/2024 02:54,2346.49,2346.62,2344.0,2345.47,61.49116064565615,85.93091828138107,68.7263556116013,85.9475032010234,91.10675891263945
04/08/2024 02:55,2345.63,2347.28,2344.8,2346.03,62.24566691785943,85.39784319440369,71.94525904203307,87.10871760350076,87.35037724866663
04/08/2024 02:56,2345.58,2348.26,2344.52,2345.48,65.09062253743016,83.37817638265986,69.11176777333549,83.62004487658912,85.55875522703776
04/08/2024 02:57,2344.89,2346.79,2344.12,2346.79,55.25252525252478,81.97146562905223,68.64855328158045,87.05187684521232,85.92687977510074
04/08/2024 02:58,2347.25,2347.71,2344.12,2346.19,45.027322404372676,77.78579156148501,75.1158301158298,82.01861832435073,84.23018001538405
04/08/2024 02:59,2345.91,2346.63,2339.74,2340.02,14.307574598318723,63.139013452914455,67.34164070612647,50.97159940209235,73.34736485721847
04/08/2024 03:00,2339.28,2339.98,2336.22,2339.98,18.405511811025647,53.44373353406076,63.19579602958329,27.565982404693017,53.51873337704537
04/08/2024 03:01,2339.07,2339.07,2335.83,2336.71,14.960000000002225,38.69070952567654,67.49116607773823,6.272273699216655,28.269951835334012
04/08/2024 03:02,2336.19,2336.19,2331.99,2331.99,7.863145258102762,31.9746074173068,60.05493427506353,0.0,11.279418701303229
04/08/2024 03:03,2331.22,2334.68,2330.56,2333.5,16.00454029511981,36.55559221379106,60.13315057763824,15.233160621761796,7.168478106992822
04/08/2024 03:04,2334.41,2339.8,2334.33,2339.33,33.152664859982096,39.98127340823986,61.57040392600939,45.4404145077715,20.22452504317777
04/08/2024 03:05,2340.22,2341.76,2339.84,2340.39,37.168141592920165,39.433070866141975,59.546989866878114,52.31506120276714,37.662878777433484
04/08/2024 03:06,2341.55,2344.91,2341.55,2344.64,61.170212765957025,43.022222222222354,62.38684648069426,77.40516767454582,58.386881128361495
04/08/2024 03:07,2345.74,2348.41,2344.41,2347.66,66.22992392223105,51.86280307510308,59.46645431017279,95.79831932773108,75.17284940168135
04/08/2024 03:08,2347.42,2349.65,2346.61,2349.65,78.90974084003514,55.991972477064465,57.48590519941521,100.0,91.06782900075898
04/08/2024 03:09,2348.67,2348.67,2342.97,2343.26,73.43035343035416,46.597887496929566,50.44460911448685,66.52697747511878,87.44176560094996
04/08/2024 03:10,2342.87,2345.76,2342.45,2345.76,74.48083067092699,50.3281762775436,53.712737127371334,79.62283918281905,82.04993888597929
04/08/2024 03:11,2345.64,2345.9,2341.92,2341.92,55.61822125813477,44.61163974330622,46.523870030858724,59.507595599790676,68.55247075257617
04/08/2024 03:12,2342.0,2342.85,2339.64,2341.19,51.76056338028208,44.48367166813777,44.57499541031786,55.683603981142106,64.93801292125062
04/08/2024 03:13,2341.46,2343.77,2339.7,2340.47,39.13496612819186,50.56433408577854,41.61314695882143,51.911995809323095,55.701065130085304
04/08/2024 03:14,2340.26,2345.47,2339.55,2344.79,42.99658369936604,55.44733861834636,48.517768366783216,74.54164484023002,60.712414876898414
04/08/2024 03:15,2344.19,2344.58,2342.01,2342.12,32.21539914974018,56.211251435131715,47.011596788581784,60.55526453640575,62.336301728652955
04/08/2024 03:16,2342.26,2342.26,2337.47,2338.53,37.12574850299421,57.708628005658106,43.652674339878224,41.74960712414978,58.9488388335952
04/08/2024 03:17,2338.41,2341.37,2337.85,2337.86,26.118500604595255,55.24290524290535,43.56418918918936,23.041775456920117,41.78221570582522
04/08/2024 03:18,2338.54,2338.54,2336.43,2336.7,31.168831168831034,46.43727986995387,41.45639288738361,2.0423600605141954,22.27791421386137
04/08/2024 03:19,2337.35,2339.52,2335.6,2336.61,32.67776096823057,44.74123539232097,41.817560642296044,7.188612099645589,10.757582539026638
04/08/2024 03:20,2336.9,2337.42,2332.81,2335.96,32.85171102661698,36.58008658008708,46.17125612976247,18.705463182898242,9.31214511435268
04/08/2024 03:21,2336.58,2338.34,2335.67,2338.01,18.841911764707362,34.61906279885338,48.210067236053284,30.878859857483537,18.924311713342462
04/08/2024 03:22,2338.75,2339.65,2334.69,2334.74,17.8571428571437,27.16692189892825,48.21006723605288,12.168978562420056,20.584433867600616
04/08/2024 03:23,2335.25,2336.58,2332.58,2332.58,20.398009950249275,31.21041520056312,50.56222603392427,0.0,14.349279473301202
04/08/2024 03:24,2332.74,2337.78,2332.74,2336.08,43.09006211180076,33.54860639021079,52.368710980536065,26.276276276275958,12.81508494623201
04/08/2024 03:25,2335.82,2339.7,2335.07,2337.57,53.29295987888083,41.96527521241275,48.24421388667227,38.71217998448631,21.66281875358743
04/08/2024 03:26,2337.52,2338.29,2332.5,2332.72,39.17640511964364,36.42193010580335,42.88629196809512,1.696222050885145,22.228226103882477
04/08/2024 03:27,2333.29,2335.92,2331.91,2335.4,48.60000000000023,42.35294117647137,41.173098968284826,25.737463126845505,22.048621720738993
04/08/2024 03:28,2336.12,2337.48,2334.86,2336.83,46.95562435500457,36.847323198942924,39.3300492610842,38.83188634569885,22.08852384114317
04/08/2024 03:29,2336.16,2337.38,2335.22,2336.17,54.26356589147362,39.46902654867323,36.36179684338362,41.15942028985574,35.242923254133366
04/08/2024 03:30,2337.78,2339.12,2335.6,2335.6,59.94729907773331,44.193420531113496,41.215596330275226,39.006342494715014,39.66588304342321
04/08/2024 03:31,2335.79,2338.22,2333.94,2334.17,42.715484363082496,42.90111581377474,36.37432400658391,29.01155327343041,36.39243868600039
04/08/2024 03:32,2333.81,2334.33,2331.4,2331.4,28.561501042390788,40.398550724638454,37.31307284129327,0.0,22.67263192271514
04/08/2024 03:33,2330.74,2330.74,2322.4,2322.4,22.16828478964473,30.539578197754594,31.107983108788005,0.0,9.67051775781014
04/08/2024 03:34,2322.32,2323.51,2320.79,2322.68,10.594795539031253,31.627006087437863,31.953743152769675,9.994711792701677,3.3315705975672305
04/08/2024 03:35,2322.41,2323.29,2320.84,2323.29,5.809399477806082,28.78962536023063,26.41509433962308,13.22051824431528,7.738410012338991
04/08/2024 03:36,2324.0,2325.81,2323.09,2325.81,19.848661233992345,36.84830633284276,32.04930662557817,26.546800634584983,16.58734355720065
04/08/2024 03:37,2327.06,2327.06,2321.28,2321.86,16.585603112840175,35.002797985450854,31.797335662808734,5.658381808567805,15.141900229156027
04/08/2024 03:38,2321.63,2324.83,2321.57,2324.63,28.219178082191505,33.64752927734969,36.18709542702045,20.30671602326904,17.503966155473947
04/08/2024 03:39,2324.31,2324.31,2320.84,2321.42,27.66338406445803,28.01524639259449,34.70164197036485,3.436988543372131,9.800695458402997
04/08/2024 03:40,2322.74,2322.74,2316.25,2316.25,33.38735818476454,27.773279352226837,31.497637222828246,0.0,7.914568188880395
04/08/2024 03:41,2315.98,2315.98,2310.99,2311.19,25.332760841563342,19.30002536139942,29.16035672219445,0.7109847138296199,1.3826577524005883
04/08/2024 03:42,2309.53,2309.53,2307.41,2307.82,20.30710172744729,14.93836113125434,25.15226337448574,1.2929675181340547,0.6679840773212297
04/08/2024 03:43,2307.91,2308.37,2305.73,2305.96,10.909807010634083,14.517265680056084,25.74991573980479,0.6888289907158403,0.8975937408931763
04/08/2024 03:44,2306.09,2308.37,2305.6,2305.94,12.907735321528307,14.707282246549042,26.713286713286934,1.0423053341512774,1.0080339476670621
04/08/2024 03:45,2304.61,2305.89,2302.44,2305.29,0.0,14.985451018428407,21.67433302667915,8.936970837252808,3.5560350540399797
04/08/2024 03:46,2305.59,2305.59,2299.88,2301.32,0.0,14.561734213006346,18.10663382016537,4.666234607906902,4.881836926437
04/08/2024 03:47,2301.83,2307.01,2301.83,2305.73,22.802481902791754,27.978863936591395,26.0684518531654,21.523178807946817,11.708794751035512
04/08/2024 03:48,2305.57,2306.61,2302.21,2302.21,24.775280898875963,25.091263081041674,21.002970470032707,8.57247976453253,11.58729772679542
04/08/2024 03:49,2302.26,2305.47,2302.05,2303.59,36.6223908918405,26.469182990922164,20.933892969569655,13.649742457689692,14.581800343389682
04/08/2024 03:50,2303.78,2303.78,2298.32,2300.28,33.545770567787045,20.070339976553385,20.006685609225983,6.819763395963991,9.680661872728743
04/08/2024 03:51,2300.99,2301.37,2295.0,2295.0,25.710479573712107,19.463392451114018,18.54663774403454,0.0,6.8231686178845665
04/08/2024 03:52,2293.93,2298.12,2292.13,2296.69,31.748726655348193,17.435897435897445,21.080246913580126,14.170292106898597,6.996685167620868
04/08/2024 03:53,2296.93,2303.22,2296.52,2303.22,53.637059724348475,30.311553440068863,29.448658109684573,36.22999019928066,16.800094102059756
04/08/2024 03:54,2303.47,2304.13,2300.13,2300.22,38.85066774585145,31.804767309874805,32.273017902812924,33.92033542976822,28.106872578649163
04/08/2024 03:55,2300.49,2301.9,2299.18,2301.31,47.98025134649891,37.67465069860264,33.138709168376266,52.75862068965396,40.969648772900946
04/08/2024 03:56,2300.87,2303.17,2299.63,2303.0,48.69411243913204,43.72395833333314,34.2591155934833,66.93349753694604,51.20415121878941
04/08/2024 03:57,2302.91,2305.56,2302.58,2305.02,61.12676056337967,48.781120331950135,33.74511336982016,79.37192118226629,66.35467980295545
04/08/2024 03:58,2303.55,2307.09,2303.33,2304.56,79.00485436893183,48.23076923076909,35.69302017863035,83.08823529411636,76.46455133777623
04/08/2024 03:59,2303.84,2304.02,2297.52,2300.06,58.73509590461352,43.897316219369856,30.246020260491917,53.0080213903731,71.82272595558526
04/08/2024 04:00,2299.6,2302.76,2298.72,2299.27,35.424354243543306,47.4161835139902,31.470637443533462,47.72727272727176,61.27450980392042
04/08/2024 04:01,2298.94,2298.94,2294.59,2298.47,42.290748898678665,39.933444259567196,33.953068592057605,42.37967914438286,47.704991087342584
04/08/2024 04:02,2299.57,2299.57,2292.51,2294.13,25.410958904110004,39.04555314533636,34.400146305779074,13.36898395721922,34.491978609624624
04/08/2024 04:03,2294.0,2296.94,2293.68,2296.3,27.785145888594656,40.323865144677534,39.229618548990295,27.874331550802555,27.874331550801553
04/08/2024 04:04,2296.3,2298.24,2295.26,2298.24,27.399999999998656,47.1900826446275,42.79312920089588,40.84224598930252,27.36185383244144
04/08/2024 04:05,2298.91,2301.47,2296.54,2296.54,25.307881773398037,52.35330073349632,41.49167270094116,29.478609625667406,32.7317290552575
04/08/2024 04:06,2297.04,2299.1,2296.22,2296.22,34.079601990048474,49.250398724082515,41.74103077763589,25.445816186554183,31.92222393384138
04/08/2024 04:07,2295.89,2299.13,2295.89,2296.49,37.95493934141977,36.5882821841369,45.284124194492854,27.29766803840592,27.40736461687585
04/08/2024 04:08,2296.09,2299.27,2295.7,2298.96,51.85465556396764,47.434853420195914,43.12969352547191,44.23868312757099,32.32738911751037
04/08/2024 04:09,2298.81,2300.88,2297.5,2300.67,80.90737240075619,48.72915011914242,48.377581120943994,55.96707818929969,42.501143118425546
04/08/2024 04:10,2301.04,2301.22,2299.44,2300.92,76.67436489607373,45.61920808761595,47.11849773364982,57.68175582990327,52.62917238225799
04/08/2024 04:11,2300.29,2302.39,2297.63,2302.3,75.06172839506307,44.11255411255452,52.274774774774755,67.14677640603574,60.26520347507958
04/08/2024 04:12,2302.36,2306.25,2302.36,2304.48,96.27039627039453,49.838839645447365,61.4769975786926,87.11790393013094,70.64881205535666
04/08/2024 04:13,2303.67,2307.44,2303.43,2303.43,88.72180451127673,57.88488535329879,58.288243974421796,73.14132618887969,75.80200217501546
04/08/2024 04:14,2303.09,2306.55,2302.16,2304.5,89.61424332344093,62.078521939953795,51.81818181818208,80.30810448760826,80.18911153553965
04/08/2024 04:15,2304.02,2304.97,2295.98,2295.98,40.77970297029715,45.76098059244162,44.793713163065135,23.24179504353542,58.89707524000781
04/08/2024 04:16,2296.19,2297.41,2293.17,2297.41,39.73551637279535,56.19803476946285,45.25085241110558,29.71268395234609,44.420861161163266
04/08/2024 04:17,2298.5,2308.46,2297.59,2308.46,64.13043478260848,67.20430107526855,55.414518048393525,100.0,50.98482633196051
04/08/2024 04:18,2310.02,2310.02,2305.75,2308.06,61.20622568093327,64.52662721893488,53.114754098360606,88.36795252225491,72.69354549153368
04/08/2024 04:19,2309.13,2309.84,2304.9,2306.37,53.748512495041325,64.54572358685954,51.808914651209214,78.33827893175008,88.902077151335
04/08/2024 04:20,2306.65,2308.02,2305.04,2307.7,58.375833660258806,66.49425287356294,58.1519419547587,86.23145400593367,84.31256181997956
04/08/2024 04:21,2308.4,2308.4,2301.14,2304.84,50.62316715542549,61.16608718908838,55.691804618843435,69.25816023738953,77.94263105835778
04/08/2024 04:22,2305.15,2305.63,2299.17,2299.83,58.09844341607049,51.08940646130714,51.279638690252284,39.52522255192814,65.00494559841712
04/08/2024 04:23,2299.31,2299.31,2294.81,2295.33,46.12518628912087,43.74999999999987,51.12570356472777,12.818991097922055,40.53412462907992
04/08/2024 04:24,2295.26,2296.6,2293.24,2293.44,7.522624434388803,41.56898106402164,47.302904564315234,1.6023738872402569,17.982195845696825
04/08/2024 04:25,2292.81,2295.67,2292.81,2295.54,17.69865841073218,42.50221827861554,47.461451673561676,15.862870424172065,10.094745136444802
04/08/2024 04:26,2295.7,2295.8,2289.43,2289.66,14.552397114976145,34.809348093480835,44.00278940027891,1.1170471102477735,6.1940971405533745
04/08/2024 04:27,2288.74,2288.74,2283.61,2283.61,7.423117709437761,31.573075492748416,40.006340148993786,0.0,5.659972511473288
04/08/2024 04:28,2284.19,2286.04,2283.13,2283.48,8.215962441314204,30.109765329295882,39.666401906275055,1.3015991074745656,0.8062154059074559
04/08/2024 04:29,2283.26,2283.85,2278.54,2278.57,8.248232521602304,32.31769246394474,34.40893102920943,0.09529860228780201,0.46563256992079866
04/08/2024 04:30,2279.43,2281.18,2278.02,2278.95,11.621368322397615,30.842673308426455,33.047143303152964,2.9062499999994884,1.434382569920628
04/08/2024 04:31,2279.82,2279.88,2275.93,2277.99,12.150906418420561,10.002625360986002,32.29890381349355,6.0428278087413805,3.0147921370095663
04/08/2024 04:32,2278.22,2284.0,2278.22,2283.27,23.993217465027257,21.154293693273985,36.14387651084877,21.64553229135971,10.198203366700204
04/08/2024 04:33,2284.11,2284.27,2277.65,2278.16,24.802804557405466,19.5947402457422,31.620111731843437,6.867878041268866,11.518746047123328
04/08/2024 04:34,2278.86,2278.86,2275.32,2276.37,30.495689655171716,16.563500533617628,31.296654686203993,3.174123337363148,10.562511223330583
04/08/2024 04:35,2276.7,2279.13,2275.64,2277.54,34.84693877551,19.77413640389696,31.391496410822626,7.324315407455638,5.788772262029226
04/08/2024 04:36,2277.26,2277.92,2275.39,2277.18,45.38205980066342,22.04393976795825,35.37647790914728,7.753230512712336,6.083889752510381
04/08/2024 04:37,2275.9,2275.9,2271.89,2274.03,36.195286195287395,22.80388151174661,32.287878787878924,8.660461351680794,7.912669090616265
04/08/2024 04:38,2273.64,2274.77,2270.14,2270.48,31.602155805978313,21.876531112199658,17.538461538461263,1.3250194855812214,5.912903783324793
04/08/2024 04:39,2269.47,2270.5,2264.31,2265.0,5.676855895196823,15.452488687782704,16.137150047184406,2.191171800571767,4.058884212611269
04/08/2024 04:40,2264.24,2269.1,2264.24,2269.1,26.887755102040856,25.76614804337561,21.760872859523886,19.83673469387807,7.78430866001036
04/08/2024 04:41,2269.14,2269.14,2265.56,2267.05,26.53575025176268,28.448724622592252,19.53230400239832,12.889908256882462,11.639271583777441
04/08/2024 04:42,2267.09,2267.09,2260.01,2261.01,16.579053780832922,24.655989172118126,18.643582772928667,4.122011541632356,12.282884830797636
04/08/2024 04:43,2261.44,2262.72,2257.3,2257.3,14.60113960113955,25.341989334569732,18.996938329202337,0.0,5.67063993283828
04/08/2024 04:44,2256.87,2258.34,2255.28,2255.86,15.547971179370222,23.87417967866071,19.884022585075357,2.000689893066339,2.040900478232906
04/08/2024 04:45,2255.64,2258.4,2254.75,2257.56,23.654159869493625,27.26463387491664,22.543617998163043,9.518970189701719,3.839886694256027
04/08/2024 04:46,2257.7,2257.94,2255.41,2256.79,29.278142352346677,17.243938644235186,19.731291985626925,6.9105691056909375,6.143409729486339
04/08/2024 04:47,2258.1,2258.25,2249.36,2250.09,7.58589915216362,16.591287788621557,19.48172142526583,2.452133019818672,6.293890771737117
04/08/2024 04:48,2250.28,2253.79,2248.49,2253.79,22.44389027431319,24.294171220400315,26.136363636363157,17.29765013054871,8.886784085352781
04/08/2024 04:49,2253.25,2255.28,2250.94,2253.44,29.39575394665107,22.04176334106674,26.044657097288294,16.819571865444185,12.189785005270531
04/08/2024 04:50,2252.61,2255.0,2252.25,2253.58,37.43243243243096,22.481343283581396,28.43086483687148,18.569865012769384,17.5623623362541
04/08/2024 04:51,2253.86,2256.66,2251.7,2253.58,41.46706586826223,24.263780518498947,27.958297132927697,19.368340943683815,18.252592607299135
04/08/2024 04:52,2253.64,2254.9,2251.83,2253.58,32.93310463121688,26.64455500276314,28.432585262413696,23.12585188550702,20.354685947320082
04/08/2024 04:53,2254.72,2254.72,2250.74,2251.65,29.953198127924452,29.543365001531683,20.304282494364614,15.302663438258088,19.265618755816316
04/08/2024 04:54,2252.27,2254.31,2248.65,2250.36,51.82186234817817,18.578135479543036,21.873735329825536,9.055690072640859,15.828068465468666
04/08/2024 04:55,2249.73,2249.73,2245.18,2246.33,1.8087855297141715,17.421383647797597,20.925280681377686,5.248744865358625,9.869032792085866
04/08/2024 04:56,2246.55,2252.21,2245.8,2251.83,43.75484871993737,35.31669865642915,27.040542954098456,37.9133409350063,17.40592529100194
04/08/2024 04:57,2252.09,2252.97,2245.61,2246.7,30.760626398210107,33.78212974296119,24.91770901909102,11.497730711043513,18.219938837136155
04/08/2024 04:58,2246.73,2249.8,2245.04,2249.18,39.19449901768157,40.09489916963163,29.32268264270205,30.98802395209456,26.799698532714803
04/08/2024 04:59,2249.5,2254.38,2247.69,2254.15,51.125148045795804,45.390646120573294,36.7257356527393,68.96290688872145,37.14955385061985
04/08/2024 05:00,2254.51,2262.97,2254.51,2262.97,67.5667287399125,56.860568383658865,48.43484965304531,100.0,66.65031028027202
04/08/2024 05:01,2263.24,2263.24,2260.11,2262.36,69.0234622701332,65.75096277278585,44.50782268578885,95.16483516483702,88.0425806845195
04/08/2024 05:02,2263.01,2264.97,2262.4,2264.97,80.94289508632176,64.76492340200748,48.320413436692164,100.0,98.38827838827903
04/08/2024 05:03,2264.96,2267.28,2264.56,2267.05,78.5018726591767,67.18868401111422,55.21048999309873,98.96582733812943,98.0435541676555
04/08/2024 05:04,2266.49,2266.55,2262.18,2262.88,81.42968142968226,60.660247592847554,54.775761725436496,80.2158273381293,93.06055155875292
04/08/2024 05:05,2262.54,2265.01,2262.54,2264.04,80.42588042588116,61.67932112550256,57.0347437220502,85.43165467625809,88.20443645083895
04/08/2024 05:06,2264.78,2267.76,2264.24,2266.94,78.6129753914995,64.01006711409414,57.9036063363669,96.39084507042186,87.34610902826977
04/08/2024 05:07,2266.59,2268.76,2265.41,2267.38,65.78382247673719,67.02749512881576,58.97305541433678,94.18212478920702,92.00154151196234
04/08/2024 05:08,2267.22,2273.95,2267.22,2273.22,78.28124999999942,72.52660622782791,69.88822012037832,97.47492217225866,96.0159640106292
04/08/2024 05:09,2272.65,2273.41,2271.25,2273.41,75.14898688915362,78.86993603411528,67.95387994143493,98.13213420961617,96.59639372369396
04/08/2024 05:10,2273.52,2273.94,2271.43,2273.94,72.61982928430685,76.36537085618914,68.69755563662906,99.96540989277149,98.52415542488212
04/08/2024 05:11,2273.99,2274.45,2271.49,2272.56,88.90675241157473,83.86589837611346,66.92829111666074,93.57361441686541,97.2237195064177
04/08/2024 05:12,2272.0,2273.43,2267.79,2269.43,68.70229007633503,76.07519958794751,63.389085994255694,81.24065769805671,91.5932273358979
04/08/2024 05:13,2269.3,2271.36,2267.97,2271.36,66.44345238095204,74.04302877898863,64.5451570680629,84.50351053159602,86.43926088217273
04/08/2024 05:14,2271.01,2271.01,2266.46,2266.94,48.737083811710555,56.323669958585874,62.01855054236741,47.6290097629015,71.12439266418475
04/08/2024 05:15,2266.82,2268.74,2264.13,2268.74,33.258594917788386,59.79128299570224,64.33250155957545,53.46373268133623,61.86541765861127
04/08/2024 05:16,2269.22,2271.16,2265.21,2265.61,26.10294117647166,50.96676737160169,65.24833913318591,27.954360228201274,43.015700890813015
04/08/2024 05:17,2265.47,2270.45,2264.91,2270.3,41.11328125000032,54.55054606552786,64.79730812369837,66.17766911165735,49.1985873403983
04/08/2024 05:18,2270.68,2272.51,2268.33,2269.38,42.057942057942455,60.012322858903254,69.48453608247453,57.43073047859134,50.52091993948333
04/08/2024 05:19,2269.07,2269.93,2267.35,2267.35,44.503171247357514,54.96549654965482,65.73160173160178,31.201550387595837,51.603316659281525
04/08/2024 05:20,2268.22,2269.48,2264.66,2265.35,34.17588204317987,47.54856614246048,60.22270901788963,11.821705426354983,33.48466209751407
04/08/2024 05:21,2266.57,2268.18,2263.82,2264.09,40.998104864181926,45.05263157894743,51.185938161796216,2.5399811853244647,15.187745666425103
04/08/2024 05:22,2264.45,2264.45,2258.95,2259.32,24.946808510638945,28.402734617775778,47.04165044764504,2.387096774195778,5.582927795291751
04/08/2024 05:23,2258.42,2263.04,2258.23,2263.04,43.372872614749404,35.48025763091589,48.16155458182528,29.654747225647377,11.527275061722548
04/08/2024 05:24,2262.92,2268.91,2262.64,2268.22,44.76861167001907,42.91377601585691,51.05234754452206,61.590628853266985,31.21082428437005
04/08/2024 05:25,2267.87,2267.87,2263.27,2263.91,38.24666953158494,40.00924000923979,50.92409833123969,37.36842105263095,42.87126571051511
04/08/2024 05:26,2263.24,2266.26,2262.88,2265.15,45.106761565836614,44.8309178743964,50.99444543988544,48.45938375350123,49.1394778864664
04/08/2024 05:27,2264.75,2265.5,2260.01,2261.54,42.09215442092156,38.60259981429865,45.222929936305654,23.179271708682766,36.33569217160499
04/08/2024 05:28,2261.69,2261.69,2255.29,2255.42,35.02590673575108,37.13711478338525,40.385852090032095,0.754936120790402,24.13119719432481
04/08/2024 05:29,2256.3,2258.25,2254.76,2255.81,42.85714285714233,35.093382522480965,34.66079295154198,5.9154929577449415,9.949900262406045
